E:\anaconda3\envs\CRL\lib\site-packages\wandb\sdk\lib\import_hooks.py:243: DeprecationWarning: Deprecated since Python 3.4 and slated for removal in Python 3.12; use importlib.util.find_spec() instead
  loader = importlib.find_loader(fullname, path)
global_step=326600, episodic_return=[6862.4395]
global_step=326600, episodic_return=[6158.8506]
global_step=326600, episodic_return=[25285.656]
global_step=326672, episodic_return=[29.994118]
global_step=326680, episodic_return=[39.796944]
global_step=326816, episodic_return=[71.60417]
global_step=326816, episodic_return=[95.47749]
global_step=326848, episodic_return=[12132.965]
global_step=326992, episodic_return=[107.43084]
global_step=327096, episodic_return=[146.91878]
global_step=327192, episodic_return=[44.4189]
global_step=327304, episodic_return=[97.70984]
SPS: 406
global_step=327824, episodic_return=[1250.5234]

num_iterations:  33%|████████████████████████████████████████                                                                                  | 20/61 [13:25<26:15, 38.44s/it]
global_step=328120, episodic_return=[1652.152]
global_step=328280, episodic_return=[298.887]
global_step=329432, episodic_return=[2283.1245]
global_step=329792, episodic_return=[1903.9894]
global_step=329992, episodic_return=[145.16458]
global_step=330296, episodic_return=[171.0126]
global_step=330352, episodic_return=[26.582886]
global_step=331120, episodic_return=[29631.07]
global_step=331208, episodic_return=[1993.5723]
global_step=331568, episodic_return=[1271.6068]
global_step=332152, episodic_return=[4312.383]
global_step=333904, episodic_return=[4975.1416]
global_step=334320, episodic_return=[2554.7065]
global_step=334384, episodic_return=[27.57853]
global_step=334736, episodic_return=[2790.0447]
global_step=334984, episodic_return=[3130.4966]
global_step=335488, episodic_return=[959.5719]
global_step=335760, episodic_return=[164.59644]
global_step=335784, episodic_return=[9257.679]
global_step=335944, episodic_return=[97.85069]
global_step=336608, episodic_return=[2650.1465]
global_step=338640, episodic_return=[9145.589]
global_step=338680, episodic_return=[4843.245]
global_step=338872, episodic_return=[2789.5603]
global_step=338992, episodic_return=[2499.7979]
global_step=339136, episodic_return=[78.059074]
global_step=339728, episodic_return=[17500.523]
global_step=340200, episodic_return=[4732.664]
global_step=340496, episodic_return=[1880.8973]
global_step=340656, episodic_return=[83.06577]
global_step=341456, episodic_return=[1482.7966]
global_step=342048, episodic_return=[1456.3276]
global_step=342632, episodic_return=[4293.3423]
global_step=342960, episodic_return=[4283.731]
global_step=343488, episodic_return=[544.7031]
global_step=343560, episodic_return=[32.633095]
global_step=343680, episodic_return=[2418.8538]

num_iterations:  34%|██████████████████████████████████████████                                                                                | 21/61 [14:00<25:04, 37.61s/it]
global_step=345648, episodic_return=[7942.8506]
global_step=346456, episodic_return=[7683.22]
global_step=347528, episodic_return=[4822.3594]
global_step=347808, episodic_return=[1424.7343]
global_step=348280, episodic_return=[5936.1094]
global_step=348736, episodic_return=[6115.766]
global_step=349576, episodic_return=[4843.456]
global_step=350640, episodic_return=[2615.9006]
global_step=352808, episodic_return=[6006.4736]
global_step=353232, episodic_return=[273.19434]
global_step=353344, episodic_return=[62.164246]
global_step=353392, episodic_return=[1631.7087]
global_step=353568, episodic_return=[104.28393]
global_step=353752, episodic_return=[128.53667]
global_step=354136, episodic_return=[21665.793]
global_step=354528, episodic_return=[285.3243]
global_step=354712, episodic_return=[99.11592]
global_step=354840, episodic_return=[57.786354]
global_step=355152, episodic_return=[16707.998]
global_step=355616, episodic_return=[500.21628]
global_step=356432, episodic_return=[11178.882]
global_step=357176, episodic_return=[1098.5659]
global_step=358552, episodic_return=[1431.3813]
global_step=358776, episodic_return=[11820.733]
global_step=358792, episodic_return=[147.2122]
global_step=358896, episodic_return=[5723.941]

num_iterations:  36%|████████████████████████████████████████████                                                                              | 22/61 [14:36<24:01, 36.96s/it]
SPS: 411
global_step=360608, episodic_return=[1667.8279]
global_step=361064, episodic_return=[316.9192]
global_step=362688, episodic_return=[7763.2495]
global_step=362936, episodic_return=[1174.7006]
global_step=363376, episodic_return=[3149.169]
global_step=364336, episodic_return=[6099.517]
global_step=364416, episodic_return=[36.76598]
global_step=364600, episodic_return=[2179.2095]
global_step=364976, episodic_return=[346.74136]
global_step=366800, episodic_return=[182909.62]
global_step=367600, episodic_return=[1831.1018]
global_step=368336, episodic_return=[11920.922]
global_step=368416, episodic_return=[35.625378]
global_step=368528, episodic_return=[746.07104]
global_step=370176, episodic_return=[6766.4834]
global_step=370896, episodic_return=[9762.962]
global_step=371616, episodic_return=[566.3762]
global_step=374984, episodic_return=[9961.695]
global_step=375080, episodic_return=[3600.5325]
global_step=375576, episodic_return=[6314.4053]

num_iterations:  38%|██████████████████████████████████████████████                                                                            | 23/61 [15:14<23:33, 37.19s/it]
global_step=379864, episodic_return=[5875.061]
global_step=380768, episodic_return=[7043.6055]
global_step=381280, episodic_return=[15881.214]
global_step=381576, episodic_return=[43088.77]
global_step=382280, episodic_return=[912.384]
global_step=382384, episodic_return=[2923.7634]
global_step=382392, episodic_return=[77.99332]
global_step=382496, episodic_return=[65.48443]
global_step=382920, episodic_return=[342.6779]
global_step=382920, episodic_return=[9291.139]
global_step=384984, episodic_return=[2391.4773]
global_step=386056, episodic_return=[566.77124]
global_step=387824, episodic_return=[45570.367]
global_step=387944, episodic_return=[65.41509]
global_step=389512, episodic_return=[8281.692]
global_step=389624, episodic_return=[72.811226]
global_step=389696, episodic_return=[10430.951]
global_step=390664, episodic_return=[3266.7095]
global_step=390720, episodic_return=[5446.878]
global_step=390800, episodic_return=[75.91685]
global_step=390912, episodic_return=[51.155956]
global_step=390992, episodic_return=[36.797207]
global_step=391120, episodic_return=[78.94347]
global_step=391208, episodic_return=[42.30949]
global_step=392832, episodic_return=[2120.1226]

num_iterations:  39%|████████████████████████████████████████████████                                                                          | 24/61 [15:51<23:03, 37.40s/it]
global_step=393776, episodic_return=[1027.6627]
global_step=393912, episodic_return=[4177.425]
global_step=394064, episodic_return=[94.75547]
global_step=394528, episodic_return=[600.963]
global_step=394776, episodic_return=[538.08954]
global_step=395024, episodic_return=[6948.56]
global_step=395112, episodic_return=[38.25403]
global_step=395816, episodic_return=[5861.8057]
global_step=396376, episodic_return=[377.90753]
global_step=397768, episodic_return=[3853.9553]
global_step=397912, episodic_return=[76.442215]
global_step=398744, episodic_return=[605.38226]
global_step=399136, episodic_return=[37910.145]
global_step=399280, episodic_return=[80.40543]
global_step=399744, episodic_return=[6027.3926]
global_step=399872, episodic_return=[88.336464]
global_step=399960, episodic_return=[45.996624]
global_step=401536, episodic_return=[3073.8306]
global_step=403960, episodic_return=[5826.738]
global_step=404056, episodic_return=[45749.8]
global_step=404136, episodic_return=[37.165897]
global_step=404144, episodic_return=[101.97036]
global_step=404536, episodic_return=[10583.628]
global_step=404856, episodic_return=[631.67413]
global_step=405768, episodic_return=[1149.8356]
global_step=406648, episodic_return=[3018.885]
global_step=407240, episodic_return=[2836.5266]
global_step=407352, episodic_return=[1704.0986]

num_iterations:  41%|██████████████████████████████████████████████████                                                                        | 25/61 [16:41<24:35, 40.97s/it]
global_step=410936, episodic_return=[4478.863]
global_step=411088, episodic_return=[102.051895]
global_step=412488, episodic_return=[33468.742]
global_step=412664, episodic_return=[7408.189]
global_step=415472, episodic_return=[18149.234]
global_step=416568, episodic_return=[11674.167]
global_step=416640, episodic_return=[29.950405]
global_step=418000, episodic_return=[20013.443]
global_step=418136, episodic_return=[30194.996]
global_step=418336, episodic_return=[104.830215]
global_step=419392, episodic_return=[1633.6545]
global_step=419864, episodic_return=[9275.12]
global_step=420200, episodic_return=[536.17334]
global_step=421072, episodic_return=[6010.5815]
global_step=421152, episodic_return=[1423.5039]
global_step=421352, episodic_return=[154.83035]
global_step=422072, episodic_return=[1042.5068]
global_step=422128, episodic_return=[673.38446]
global_step=422328, episodic_return=[143.91476]
global_step=422912, episodic_return=[595.93427]
global_step=423040, episodic_return=[52869.547]
global_step=423600, episodic_return=[4186.562]
global_step=423712, episodic_return=[73.417885]
global_step=425088, episodic_return=[1201.2443]
global_step=425504, episodic_return=[12935.368]

num_iterations:  43%|████████████████████████████████████████████████████                                                                      | 26/61 [17:33<25:50, 44.30s/it]
global_step=426808, episodic_return=[2821.632]
global_step=427560, episodic_return=[523.66254]
global_step=427720, episodic_return=[6795.5312]
global_step=428064, episodic_return=[6467.9756]
global_step=428088, episodic_return=[12814.3545]
global_step=428208, episodic_return=[63.52161]
global_step=429096, episodic_return=[1640.0558]
global_step=429832, episodic_return=[5819.197]
global_step=430032, episodic_return=[106.07874]
global_step=430208, episodic_return=[1512.8564]
global_step=431672, episodic_return=[1496.5775]
global_step=431680, episodic_return=[3019.804]
global_step=431792, episodic_return=[54.393173]
global_step=432512, episodic_return=[752.6557]
global_step=432808, episodic_return=[3238.1824]
global_step=435664, episodic_return=[9582.697]
global_step=435720, episodic_return=[4807.1216]
global_step=435832, episodic_return=[56.23523]
global_step=435936, episodic_return=[44.001625]
global_step=437056, episodic_return=[12125.948]
global_step=437616, episodic_return=[16882.89]
global_step=440144, episodic_return=[8921.114]
global_step=440816, episodic_return=[3901.5298]
global_step=441184, episodic_return=[233.1871]
global_step=441408, episodic_return=[39638.668]
global_step=441544, episodic_return=[70.50507]

num_iterations:  44%|██████████████████████████████████████████████████████                                                                    | 27/61 [18:16<24:50, 43.84s/it]
global_step=443040, episodic_return=[7754.7783]
global_step=444064, episodic_return=[14813.264]
global_step=447288, episodic_return=[7290.119]
global_step=447512, episodic_return=[7674.3125]
global_step=448232, episodic_return=[492.6374]
global_step=449408, episodic_return=[8144.8726]
global_step=450608, episodic_return=[2800.9468]
global_step=450728, episodic_return=[56.884033]
global_step=450824, episodic_return=[41.197365]
global_step=452088, episodic_return=[10394.898]
global_step=452728, episodic_return=[16268.265]
global_step=454008, episodic_return=[37229.77]
global_step=454048, episodic_return=[5816.975]
global_step=454216, episodic_return=[113.959435]
global_step=455168, episodic_return=[939.8768]
global_step=455280, episodic_return=[80.422]
global_step=455648, episodic_return=[23401.484]
global_step=455848, episodic_return=[102.91641]
global_step=456864, episodic_return=[2483.678]
global_step=456992, episodic_return=[5968.6313]
global_step=457016, episodic_return=[96.55118]
global_step=457088, episodic_return=[52.056973]
global_step=457152, episodic_return=[70.3334]

num_iterations:  46%|████████████████████████████████████████████████████████                                                                  | 28/61 [18:52<22:55, 41.67s/it]
global_step=459808, episodic_return=[8722.321]
global_step=459936, episodic_return=[63.024742]
global_step=460032, episodic_return=[48.892723]
global_step=460640, episodic_return=[4458.6284]
global_step=460840, episodic_return=[115.10575]
global_step=464136, episodic_return=[37128.832]
global_step=464200, episodic_return=[7102.9746]
global_step=465760, episodic_return=[6167.0264]
global_step=465776, episodic_return=[12655.958]
global_step=467616, episodic_return=[9811.531]
global_step=472632, episodic_return=[8776.254]
global_step=472712, episodic_return=[38.43172]
global_step=474272, episodic_return=[1104.2018]
SPS: 406
global_step=475496, episodic_return=[1424.6245]

num_iterations:  48%|██████████████████████████████████████████████████████████                                                                | 29/61 [19:29<21:26, 40.21s/it]
global_step=478048, episodic_return=[2819.8848]
global_step=479256, episodic_return=[17446.158]
global_step=479464, episodic_return=[146.51196]
global_step=479664, episodic_return=[112.272194]
global_step=479864, episodic_return=[112.23027]
global_step=480152, episodic_return=[37523.684]
global_step=480152, episodic_return=[16356.064]
global_step=482592, episodic_return=[5732.9946]
global_step=485496, episodic_return=[39560.77]
global_step=486224, episodic_return=[7849.5796]
global_step=486312, episodic_return=[42.799374]
global_step=486376, episodic_return=[26.174284]
global_step=487656, episodic_return=[2676.9102]
global_step=488592, episodic_return=[54128.195]
global_step=489376, episodic_return=[1944.1646]
global_step=489632, episodic_return=[33104.156]
global_step=489792, episodic_return=[97.44469]
global_step=490736, episodic_return=[5508.542]
global_step=490840, episodic_return=[50.9621]
global_step=491104, episodic_return=[1968.0298]
global_step=491208, episodic_return=[53.52018]
global_step=491472, episodic_return=[177.03598]
SPS: 407

num_iterations:  49%|████████████████████████████████████████████████████████████                                                              | 30/61 [20:06<20:13, 39.16s/it]
global_step=493040, episodic_return=[1755.0751]
global_step=493624, episodic_return=[461.29285]
global_step=494216, episodic_return=[7205.629]
global_step=497936, episodic_return=[5317.808]
global_step=498344, episodic_return=[5209.883]
global_step=499296, episodic_return=[11040.366]
global_step=499416, episodic_return=[99.11429]
global_step=499640, episodic_return=[152.85086]
global_step=500832, episodic_return=[3046.146]
global_step=501088, episodic_return=[3908.3655]
global_step=501152, episodic_return=[29.982409]
global_step=501352, episodic_return=[457.80383]
global_step=501728, episodic_return=[379.57236]
global_step=502928, episodic_return=[1843.7942]
global_step=503184, episodic_return=[178.93604]
global_step=504920, episodic_return=[32215.996]
global_step=506288, episodic_return=[1367.8854]
global_step=506728, episodic_return=[9042.014]
global_step=507032, episodic_return=[225.83351]
global_step=507840, episodic_return=[36970.86]
SPS: 408

num_iterations:  51%|██████████████████████████████████████████████████████████████                                                            | 31/61 [20:42<19:10, 38.34s/it]
global_step=509488, episodic_return=[25881.072]
global_step=509680, episodic_return=[97.58321]
global_step=512208, episodic_return=[5396.386]
global_step=512208, episodic_return=[11775.6875]
global_step=512344, episodic_return=[84.639175]
global_step=512472, episodic_return=[67.73131]
global_step=513144, episodic_return=[445.69626]
global_step=515336, episodic_return=[3913.3513]
global_step=515464, episodic_return=[102.15803]
global_step=516512, episodic_return=[18513.66]
global_step=516640, episodic_return=[61.644424]
global_step=517320, episodic_return=[2236.6274]
global_step=518240, episodic_return=[678.21423]
global_step=518400, episodic_return=[14379.982]
global_step=518496, episodic_return=[79.32634]
global_step=519224, episodic_return=[48169.598]
global_step=519424, episodic_return=[1053.9532]
global_step=519512, episodic_return=[40.250523]
global_step=519680, episodic_return=[104.21121]
global_step=519688, episodic_return=[13206.084]
global_step=521984, episodic_return=[4637.559]

num_iterations:  52%|████████████████████████████████████████████████████████████████                                                          | 32/61 [21:18<18:08, 37.54s/it]
global_step=527408, episodic_return=[27286.37]
global_step=528944, episodic_return=[11991.773]
global_step=529040, episodic_return=[45.838066]
global_step=530240, episodic_return=[1371.1019]
global_step=530496, episodic_return=[14669.789]
global_step=531024, episodic_return=[18887.809]
global_step=531720, episodic_return=[24241.383]
global_step=531936, episodic_return=[1358.9374]
global_step=531976, episodic_return=[16105.701]
global_step=533872, episodic_return=[3553.0293]
global_step=534112, episodic_return=[136.42926]
global_step=535304, episodic_return=[1317.885]
global_step=536920, episodic_return=[60126.297]
global_step=537440, episodic_return=[392.27243]
global_step=537896, episodic_return=[13752.404]
global_step=538008, episodic_return=[8171.24]
global_step=538360, episodic_return=[917.4147]
global_step=538432, episodic_return=[297.83926]
global_step=538552, episodic_return=[129.73071]
global_step=538560, episodic_return=[85.45736]
global_step=538656, episodic_return=[51.276062]
global_step=538672, episodic_return=[56.357357]
global_step=538800, episodic_return=[22218.828]
global_step=538808, episodic_return=[104.38209]
global_step=539920, episodic_return=[5895.463]
global_step=540136, episodic_return=[2510.5967]
global_step=540240, episodic_return=[61.6136]
global_step=540592, episodic_return=[13676.258]
SPS: 411

num_iterations:  54%|██████████████████████████████████████████████████████████████████                                                        | 33/61 [21:53<17:15, 36.98s/it]
global_step=542392, episodic_return=[4556.055]
global_step=543104, episodic_return=[2569.634]
global_step=543680, episodic_return=[3854.4656]
global_step=543864, episodic_return=[95.67256]
global_step=547392, episodic_return=[9183.771]
global_step=547488, episodic_return=[45.301315]
global_step=547616, episodic_return=[65.98257]
global_step=548232, episodic_return=[21683.164]
global_step=548376, episodic_return=[74.72565]
global_step=548568, episodic_return=[127.12083]
global_step=548608, episodic_return=[11175.618]
global_step=548744, episodic_return=[69.75416]
global_step=550128, episodic_return=[13429.514]
global_step=550800, episodic_return=[8935.937]
global_step=552768, episodic_return=[5126.2295]
global_step=554064, episodic_return=[4165.631]
SPS: 412

num_iterations:  56%|████████████████████████████████████████████████████████████████████                                                      | 34/61 [22:30<16:33, 36.79s/it]
global_step=559920, episodic_return=[6914.859]
global_step=560184, episodic_return=[225.59555]
global_step=560512, episodic_return=[190.59065]
global_step=564736, episodic_return=[5411.6567]
global_step=566984, episodic_return=[12487.513]
global_step=567080, episodic_return=[44.96251]
global_step=567944, episodic_return=[4008.6758]
global_step=571336, episodic_return=[30211.076]
global_step=571568, episodic_return=[37286.88]
global_step=571648, episodic_return=[33.49718]
SPS: 413
global_step=573568, episodic_return=[2665.302]
global_step=573584, episodic_return=[2297.5586]

num_iterations:  57%|██████████████████████████████████████████████████████████████████████                                                    | 35/61 [23:07<15:58, 36.87s/it]
global_step=573952, episodic_return=[208.63948]
global_step=574696, episodic_return=[32494.512]
global_step=574880, episodic_return=[150.65503]
global_step=574992, episodic_return=[54.23261]
global_step=575080, episodic_return=[40.4273]
global_step=578672, episodic_return=[13448.956]
global_step=579496, episodic_return=[5018.1963]
global_step=580952, episodic_return=[17284.49]
global_step=582688, episodic_return=[3991.5886]
global_step=582776, episodic_return=[41.10394]
global_step=583784, episodic_return=[64145.016]
global_step=583904, episodic_return=[77.356346]
global_step=586960, episodic_return=[3818.3208]
global_step=587528, episodic_return=[11532.193]
global_step=588928, episodic_return=[6567.102]
global_step=589216, episodic_return=[20026.656]
global_step=589472, episodic_return=[47850.363]

num_iterations:  59%|████████████████████████████████████████████████████████████████████████                                                  | 36/61 [23:44<15:25, 37.02s/it]
global_step=592504, episodic_return=[3794.118]
global_step=592520, episodic_return=[6417.5396]
global_step=592976, episodic_return=[5174.1685]
global_step=599840, episodic_return=[24474.957]
global_step=599920, episodic_return=[8603.226]
global_step=599968, episodic_return=[67.37682]
global_step=600040, episodic_return=[50.768867]
global_step=600568, episodic_return=[14988.05]
global_step=600792, episodic_return=[127.8719]
global_step=602872, episodic_return=[2506.6536]
global_step=603288, episodic_return=[4040.542]

num_iterations:  61%|██████████████████████████████████████████████████████████████████████████                                                | 37/61 [24:21<14:46, 36.96s/it]
global_step=607000, episodic_return=[5058.834]
global_step=607152, episodic_return=[75.241325]
global_step=607312, episodic_return=[41258.363]
global_step=607504, episodic_return=[5378.536]
global_step=611544, episodic_return=[5279.131]
global_step=614904, episodic_return=[19729.41]
global_step=615448, episodic_return=[10293.933]
global_step=615600, episodic_return=[81.65607]
global_step=615608, episodic_return=[30540.574]
global_step=619512, episodic_return=[4945.3794]
SPS: 414
global_step=622648, episodic_return=[107665.836]
global_step=622784, episodic_return=[80.35935]

num_iterations:  62%|████████████████████████████████████████████████████████████████████████████                                              | 38/61 [25:01<14:28, 37.75s/it]
global_step=624272, episodic_return=[16727.668]
global_step=624768, episodic_return=[22962.672]
global_step=624888, episodic_return=[358.06927]
global_step=625024, episodic_return=[66.207115]
global_step=628792, episodic_return=[5103.246]
global_step=630544, episodic_return=[7159.7905]
global_step=632008, episodic_return=[11946.18]
global_step=632648, episodic_return=[428.82858]
global_step=633800, episodic_return=[18811.225]
global_step=636888, episodic_return=[6891.5186]
global_step=637304, episodic_return=[5943.7437]
global_step=638624, episodic_return=[1886.248]
global_step=638752, episodic_return=[61.251545]
global_step=638960, episodic_return=[61654.06]

num_iterations:  64%|██████████████████████████████████████████████████████████████████████████████                                            | 39/61 [25:38<13:46, 37.55s/it]
global_step=641792, episodic_return=[10299.3125]
global_step=642168, episodic_return=[6202.7695]
global_step=642312, episodic_return=[81.88335]
global_step=642384, episodic_return=[4207.0537]
global_step=645072, episodic_return=[3399.1218]
global_step=645120, episodic_return=[77586.664]
global_step=645200, episodic_return=[64.67761]
global_step=645320, episodic_return=[62.227615]
global_step=650152, episodic_return=[28094.873]
global_step=652280, episodic_return=[49439.5]

num_iterations:  66%|████████████████████████████████████████████████████████████████████████████████                                          | 40/61 [26:14<13:02, 37.24s/it]
SPS: 416
global_step=655912, episodic_return=[22737.688]
global_step=656848, episodic_return=[3613.7327]
global_step=656968, episodic_return=[56.60953]
global_step=656992, episodic_return=[1181.9487]
global_step=659216, episodic_return=[2244.135]
global_step=659472, episodic_return=[143.64975]
global_step=659480, episodic_return=[18954.104]
global_step=659552, episodic_return=[22848.312]
global_step=659856, episodic_return=[213.78766]
global_step=661272, episodic_return=[1724.133]
global_step=662200, episodic_return=[3380.093]
global_step=662344, episodic_return=[83.065506]
global_step=662424, episodic_return=[13263.322]
global_step=664344, episodic_return=[2430.5352]
global_step=664464, episodic_return=[54.18605]
global_step=664592, episodic_return=[66.48075]
global_step=664704, episodic_return=[46.580593]
global_step=665344, episodic_return=[10620.329]
global_step=666744, episodic_return=[2560.8179]
global_step=667544, episodic_return=[6534.384]
global_step=670200, episodic_return=[6208.268]

num_iterations:  67%|██████████████████████████████████████████████████████████████████████████████████                                        | 41/61 [26:50<12:18, 36.92s/it]
global_step=677248, episodic_return=[12510.352]
global_step=684400, episodic_return=[32972.87]

num_iterations:  69%|████████████████████████████████████████████████████████████████████████████████████                                      | 42/61 [27:26<11:32, 36.46s/it]
global_step=689768, episodic_return=[59189.62]
global_step=690248, episodic_return=[362.30008]
global_step=691136, episodic_return=[18098.016]
global_step=692888, episodic_return=[3266.988]
global_step=694400, episodic_return=[35525.906]
global_step=694432, episodic_return=[1816.0625]
global_step=694448, episodic_return=[58378.6]
global_step=696384, episodic_return=[2348.946]
global_step=696480, episodic_return=[44.740635]
global_step=696600, episodic_return=[58.357933]
global_step=696944, episodic_return=[3123.0825]
global_step=698240, episodic_return=[1461.8356]
global_step=699704, episodic_return=[39271.86]
global_step=702232, episodic_return=[54923.383]
global_step=703120, episodic_return=[24655.84]
global_step=703216, episodic_return=[48.21231]

num_iterations:  70%|██████████████████████████████████████████████████████████████████████████████████████                                    | 43/61 [28:00<10:44, 35.78s/it]
global_step=706504, episodic_return=[8856.94]
global_step=706632, episodic_return=[98.20201]
global_step=707872, episodic_return=[21974.03]
global_step=709088, episodic_return=[1457.7456]
global_step=710368, episodic_return=[17954.072]
global_step=712928, episodic_return=[3164.9531]
global_step=714000, episodic_return=[636.41046]
global_step=714120, episodic_return=[61.487526]
global_step=714248, episodic_return=[99.992905]
global_step=714888, episodic_return=[10791.802]
global_step=715360, episodic_return=[15921.399]
global_step=715848, episodic_return=[1894.528]
global_step=716472, episodic_return=[24150.062]
global_step=716736, episodic_return=[1613.8646]
global_step=717576, episodic_return=[1196.6438]
global_step=718552, episodic_return=[21432.729]

num_iterations:  72%|████████████████████████████████████████████████████████████████████████████████████████                                  | 44/61 [28:35<10:04, 35.56s/it]
global_step=722760, episodic_return=[10183.009]
global_step=722864, episodic_return=[52.1091]
global_step=723104, episodic_return=[5468.619]
global_step=725800, episodic_return=[41569.492]
global_step=728376, episodic_return=[146650.39]
global_step=729216, episodic_return=[822.9731]
global_step=729344, episodic_return=[62.513767]
global_step=729512, episodic_return=[8217.412]
global_step=730088, episodic_return=[18777.678]
global_step=730256, episodic_return=[94.657166]
global_step=730424, episodic_return=[93.51024]
global_step=730448, episodic_return=[1177.3861]
global_step=730552, episodic_return=[56.212315]
global_step=731160, episodic_return=[18658.83]
global_step=732608, episodic_return=[2684.5227]
global_step=732712, episodic_return=[48.336376]
global_step=732872, episodic_return=[2000.026]
global_step=733288, episodic_return=[574.9634]
global_step=735216, episodic_return=[2292.0852]
global_step=735992, episodic_return=[24459.406]
global_step=736648, episodic_return=[7231.3267]

num_iterations:  74%|██████████████████████████████████████████████████████████████████████████████████████████                                | 45/61 [29:11<09:29, 35.62s/it]
global_step=749560, episodic_return=[18759.992]
global_step=749712, episodic_return=[16363.803]
global_step=750120, episodic_return=[27472.732]
global_step=750936, episodic_return=[1093.6489]
global_step=751456, episodic_return=[20369.852]
global_step=752352, episodic_return=[56126.832]
global_step=752424, episodic_return=[25754.635]
global_step=752456, episodic_return=[1791.5925]
global_step=753272, episodic_return=[4013.377]
SPS: 422

num_iterations:  75%|████████████████████████████████████████████████████████████████████████████████████████████                              | 46/61 [29:45<08:47, 35.16s/it]
global_step=760008, episodic_return=[8018.0005]
global_step=760128, episodic_return=[49363.164]
global_step=760200, episodic_return=[97.251015]
global_step=767288, episodic_return=[55953.625]
global_step=767624, episodic_return=[9608.102]
global_step=769200, episodic_return=[11862.158]

num_iterations:  77%|██████████████████████████████████████████████████████████████████████████████████████████████                            | 47/61 [30:19<08:08, 34.88s/it]
SPS: 423
global_step=771688, episodic_return=[1289.8761]
global_step=771824, episodic_return=[73.40014]
global_step=782200, episodic_return=[19239.773]
global_step=782384, episodic_return=[19875.043]
global_step=783560, episodic_return=[41389.35]
global_step=783848, episodic_return=[15694.876]

num_iterations:  79%|████████████████████████████████████████████████████████████████████████████████████████████████                          | 48/61 [30:53<07:28, 34.48s/it]
global_step=790344, episodic_return=[50412.117]
global_step=790488, episodic_return=[9045.024]
global_step=790632, episodic_return=[76.379486]
global_step=790800, episodic_return=[92.58395]
global_step=800592, episodic_return=[63875.477]
global_step=800800, episodic_return=[120.48297]
global_step=802192, episodic_return=[26309.434]
global_step=802280, episodic_return=[40.731575]

num_iterations:  80%|██████████████████████████████████████████████████████████████████████████████████████████████████                        | 49/61 [31:26<06:47, 34.00s/it]
global_step=807200, episodic_return=[2982.6196]
global_step=810728, episodic_return=[12969.591]
global_step=810872, episodic_return=[75.848694]
global_step=812128, episodic_return=[37217.285]
global_step=812632, episodic_return=[29466.512]
global_step=816504, episodic_return=[83249.3]
global_step=816624, episodic_return=[61.73369]

num_iterations:  82%|████████████████████████████████████████████████████████████████████████████████████████████████████                      | 50/61 [31:59<06:13, 33.91s/it]
global_step=820304, episodic_return=[50664.297]
global_step=823344, episodic_return=[13945.047]
global_step=823504, episodic_return=[67.890335]
global_step=823784, episodic_return=[192.91211]
global_step=823928, episodic_return=[9599.411]
global_step=824376, episodic_return=[340.26773]
global_step=827584, episodic_return=[49140.883]
global_step=828176, episodic_return=[102931.46]
global_step=828392, episodic_return=[23283.172]
global_step=828512, episodic_return=[72.61824]
global_step=829200, episodic_return=[500.41745]
global_step=829280, episodic_return=[38.48162]
global_step=830424, episodic_return=[7715.491]
global_step=831552, episodic_return=[1182.2079]
global_step=832752, episodic_return=[2829.6895]
global_step=832856, episodic_return=[87.13019]

num_iterations:  84%|██████████████████████████████████████████████████████████████████████████████████████████████████████                    | 51/61 [32:32<05:35, 33.58s/it]
global_step=839512, episodic_return=[14530.457]
global_step=842560, episodic_return=[40861.758]
global_step=848456, episodic_return=[7713.7524]
global_step=848536, episodic_return=[36.872757]

num_iterations:  85%|████████████████████████████████████████████████████████████████████████████████████████████████████████                  | 52/61 [33:04<04:58, 33.16s/it]
global_step=853808, episodic_return=[44245.613]
global_step=855192, episodic_return=[29730.408]
global_step=855344, episodic_return=[42248.465]
global_step=855720, episodic_return=[21327.1]
global_step=858968, episodic_return=[4078.6782]
global_step=859272, episodic_return=[173.24619]
global_step=865456, episodic_return=[77139.07]
global_step=865816, episodic_return=[15859.143]

num_iterations:  87%|██████████████████████████████████████████████████████████████████████████████████████████████████████████                | 53/61 [33:36<04:21, 32.70s/it]
global_step=870016, episodic_return=[19444.674]
global_step=875528, episodic_return=[21447.52]
global_step=878472, episodic_return=[3259.934]
global_step=878664, episodic_return=[68074.24]
global_step=878776, episodic_return=[49.990044]
global_step=881968, episodic_return=[44182.566]
SPS: 431
global_step=885024, episodic_return=[70942.81]
global_step=885176, episodic_return=[65.58341]
global_step=885280, episodic_return=[50.46818]
global_step=885472, episodic_return=[95.09068]
global_step=885560, episodic_return=[8408.301]

num_iterations:  89%|████████████████████████████████████████████████████████████████████████████████████████████████████████████              | 54/61 [34:08<03:48, 32.66s/it]
global_step=887368, episodic_return=[28553.533]
global_step=890856, episodic_return=[4473.579]
global_step=893056, episodic_return=[2670.1743]
global_step=893176, episodic_return=[110.66902]
global_step=893272, episodic_return=[65.01184]
global_step=897800, episodic_return=[5779.2207]
global_step=899032, episodic_return=[1461.2057]

num_iterations:  90%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████            | 55/61 [34:41<03:15, 32.58s/it]
global_step=908000, episodic_return=[56793.31]
